시군명,구/읍면동명,업종구분명,시설명,교습과정명,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도
부천시,상동,학교교과교습학원,매쓰플러스수학보습학원,보습,경기도 부천시 상동 534-3번지 상동프라자 6층 610호,"경기도 부천시 상동로 109, 6층 610호 (상동)",37.50692698,126.7528893
부천시,상동,학교교과교습학원,감동연기학원,연극,경기도 부천시 상동 544-9번지 부천상동수석프라자 702호 일부,"경기도 부천시 원미구 상동로 79, 702호 일부 (상동, 부천상동수석프라자)",37.50417771,126.7522991
부천시,상동,학교교과교습학원,이오매스수학보습학원,보습,경기도 부천시 상동 544-11번지 새롬프라자 302호,경기도 부천시 원미구 상동로 69 새롬프라자 302호 (상동),37.50367292,126.7521877
부천시,상동,학교교과교습학원,다온영수보습학원,보습,경기도 부천시 상동 392번지 3층 303호 일부,"경기도 부천시 장말로 73, 3층 303호 일부 (상동)",37.495009,126.749661
부천시,상동,학교교과교습학원,온디느무용학원,무용,경기도 부천시 상동 535-1번지 뱅뱅프라자 8층 801호,"경기도 부천시 송내대로265번길 85, 8층 801호 (상동, 뱅뱅프라자)",37.5072624,126.7538609
부천시,상동,학교교과교습학원,신액터스뮤지컬학원,연극,경기도 부천시 상동 534-5번지 현해프라자 701호 일부,"경기도 부천시 원미구 상동로 105, 701호 일부 (상동, 현해프라자)",37.5065933,126.7527434
부천시,상동,학교교과교습학원,킹스리딩코치입시학원,입시,경기도 부천시 상동 533-5번지 신주프라자 505호,"경기도 부천시 원미구 상동로117번길 43, 505호 (상동, 신주프라자)",37.50758957,126.7509418
부천시,상동,학교교과교습학원,킨더라임어학원,실용외국어(유아/초·중·고),경기도 부천시 상동 536-2번지 월드컵타운 505호,경기도 부천시 원미구 송내대로265번길 67 월드컵타운 505호 (상동),37.50717415,126.7547433
부천시,상동,학교교과교습학원,생각을그리다미술수학보습학원,보습,"경기도 부천시 상동 557-1번지 501호 일부, 502호","경기도 부천시 조마루로85번길 18, 501호 일부, 502호 (상동)",37.50095451,126.7534068
부천시,상동,학교교과교습학원,JenniferEnglish(제니퍼잉글리쉬)영어보습학원,보습,경기도 부천시 상동 544-9번지 수석프라자 607호,"경기도 부천시 상동로 79, 607호 (상동)",37.50417771,126.7522991
부천시,상동,학교교과교습학원,EM(이엠)어학원,실용외국어(유아/초·중·고),경기도 부천시 상동 532-11번지 201호 일부,"경기도 부천시 길주로77번길 37, 201호 일부 (상동)",37.5067002,126.7521663
부천시,상동,학교교과교습학원,시원음악학원,음악,경기도 부천시 상동 523-3번지 대동프라자 2층 201호,"경기도 부천시 도약로 25, 2층 201호(상동, 대동프라자) (상동)",37.51272662,126.7516032
부천시,상동,학교교과교습학원,상미해법영어보습학원,보습,경기도 부천시 상동 585-6번지 명성빌딩 3층 일부,경기도 부천시 원미구 장말로 15 3층 일부 (상동),37.4942296,126.7434104
부천시,상동,학교교과교습학원,인히어연기학원,연극,경기도 부천시 상동 544-11번지 새롬프라자15차 3층 301호,"경기도 부천시 상동로 69, 3층 301호 (상동, 새롬프라자15차)",37.50367292,126.7521877
부천시,상동,학교교과교습학원,The Honors(디 아너스)어학원,실용외국어(유아/초·중·고),경기도 부천시 상동 533-1번지 드라마 시티 601호 일부,"경기도 부천시 원미구 상동로117번길 61, 601호 일부 (상동, 드라마 시티)",37.50770474,126.7500253
부천시,상동,교습소,토론하는아이들국어교습소,보습,경기도 부천시 상동 399번지 3층 308호 일부,경기도 부천시 부일로191번길 35,37.4900638,126.7502431
부천시,상동,교습소,해법수학교실수학교습소,보습,경기도 부천시 상동 589-1번지 목련마을 2802동 903호,경기도 부천시 신상로 91,37.4955355,126.7472959
부천시,상동,교습소,송정영어교습소,보습,경기도 부천시 상동 536-2번지 월드컵타운 307호,경기도 부천시 송내대로265번길 67,37.50717415,126.7547433
부천시,상동,교습소,다정한이화피아노레슨음악교습소,음악,경기도 부천시 상동 500-1번지 다정한마을 102호,경기도 부천시 상동로 198,37.51461947,126.7562457
부천시,상동,교습소,라온실용음악교습소,음악,경기도 부천시 상동 557-4번지 늘푸른종합상가 404호 일부,경기도 부천시 조마루로 87,37.50059423,126.7534646
부천시,상동,교습소,제이와이아뜰리에미술교습소,미술,경기도 부천시 상동 546-1번지 태영메디칼 208호,경기도 부천시 소향로 13,37.50403629,126.7493591
부천시,상동,교습소,키즈앤아트미술교습소,미술,경기도 부천시 상동 571-1번지 2층 202호,경기도 부천시 조마루로 52,37.50012444,126.7486373
부천시,상동,교습소,유윤상영어교습소,보습,경기도 부천시 상동 528-3번지 라일락마을 205호,경기도 부천시 상동로117번길 16,37.5087011,126.7524989
부천시,상동,교습소,도르레아트미술교습소,미술,경기도 부천시 상동 500-2번지 다정한마을 상가동 105호,경기도 부천시 상동로 186-2,37.51320382,126.7557187
부천시,상동,교습소,그림이있는풍경미술교습소,미술,경기도 부천시 상동 538-4번지 그린힐 6층 602-3호,경기도 부천시 길주로 137,37.5060089,126.7576312
부천시,상동,교습소,삼락피아노교습소,음악,경기도 부천시 상동 592-3번지 1층일부(102호),경기도 부천시 상이로51번길 8-6,37.49353646,126.7436955
부천시,상동,교습소,진달래마을삼성영어교습소,보습,경기도 부천시 상동 526-4번지 1층 505호 일부,경기도 부천시 도약로 80,37.51087466,126.7578301
부천시,상동,교습소,SH(에스에이치)수학교습소,보습,경기도 부천시 상동 546-6번지 서해프라자 610호 일부,경기도 부천시 소향로 25,37.50386764,126.7505472
부천시,상동,교습소,쉬니영어교습소,보습,경기도 부천시 상동 393번지 한아름마을 상가동 208호 일부,경기도 부천시 부흥로 100,37.49559156,126.7524409
부천시,상동,교습소,이데아과학교습소,보습,경기도 부천시 상동 546-4번지 금호프라자 402호,경기도 부천시 소향로13번길 14-22,37.50392989,126.7501625
부천시,상동,교습소,비상잉글리시아이삼성래미안점영어교습소,보습,경기도 부천시 상동 500-4번지 1층 107호,경기도 부천시 평천로 618,37.51425515,126.75869
부천시,상동,교습소,하얀마을해법수학교습소,보습,경기도 부천시 상동 570-1번지 아이파크 상가동 2층 202호,경기도 부천시 상동로 22,37.49945823,126.7531065
부천시,상동,교습소,홍익연두미술교습소,미술,경기도 부천시 상동 533-8번지 대림타운 506호,경기도 부천시 상동로117번길 31,37.50753681,126.7515527
부천시,상동,교습소,우리는벌거숭이화가미술교습소,미술,경기도 부천시 상동 397번지 반달마을 201호,경기도 부천시 상일로 69,37.4926762,126.7500195
부천시,상동,교습소,상동엔젤피아노음악교습소,음악,경기도 부천시 상동 526-1번지 진달래마을 상가동 2층 204호,경기도 부천시 도약로 54,37.51084241,126.7553306
부천시,상동,교습소,설선생껌수학교습소,보습,경기도 부천시 상동 571-6번지 백송마을 208호,경기도 부천시 부흥로 51,37.49851094,126.7483035
부천시,상동,교습소,쥬니어바이올린음악교습소,음악,경기도 부천시 상동 526-1번지 진달래마을 201호,경기도 부천시 도약로 54,37.51084241,126.7553306
부천시,상동,평생직업교육학원,경매NPL(엔피엘)학원,경매,경기도 부천시 상동 535-9번지 시그마타워 404호,"경기도 부천시 원미구 길주로 115, 404호 (상동)",37.50617522,126.7553008
부천시,상동,학교교과교습학원,상동이화보습학원,보습,"경기도 부천시 상동 570-1번지 2층 204호, 205호, 206호","경기도 부천시 상동로 22, 2층 204호, 205호, 206호 (상동)",37.49945823,126.7531065
부천시,상동,학교교과교습학원,온새미개념원리보습학원,보습,"경기도 부천시 상동 542-4번지 상동동양파라곤 203호,204호","경기도 부천시 원미구 상동로 78, 상동동양파라곤203호,204호 (상동,상동 동양 파라곤)",37.503846,126.7530806
부천시,상동,학교교과교습학원,열정과의지수학보습학원,보습,경기도 부천시 상동 535-3번지 썬프라자 704호,"경기도 부천시 원미구 상동로 112, 704호 (상동)",37.50690193,126.7538281
부천시,상동,교습소,반달음악교습소,음악,경기도 부천시 상동 397번지 반달마을 상가동 3층 302호,경기도 부천시 상일로 69,37.4926762,126.7500195
부천시,상동,교습소,상동일본어교습소,실용외국어(유아/초·중·고),경기도 부천시 상동 544-5번지 그랜드프라자 702호,경기도 부천시 상동로 83,37.50473644,126.7523538
부천시,상동,교습소,E(이)-런영어교습소,보습,경기도 부천시 상동 328-10번지 경촌빌딩 2층 205호,경기도 부천시 중동로 87,37.48787742,126.7647121
부천시,상동,교습소,진달래마을해법수학교습소,보습,경기도 부천시 상동 526-4번지 105호,경기도 부천시 도약로 80,37.51087466,126.7578301
부천시,상동,교습소,조선애착한국어교습소,보습,경기도 부천시 상동 546-1번지 태영메디칼 702-1호,경기도 부천시 소향로 13,37.50403629,126.7493591
부천시,상동,교습소,이수진미술교습소,미술,경기도 부천시 상동 394-1번지 한아름아파트 302호 일부,경기도 부천시 장말로 107-2,37.49551463,126.7544087
부천시,상동,교습소,유클리드수학교습소,보습,경기도 부천시 상동 542-6번지 메디위즈 502호 일부,경기도 부천시 소향로 51,37.50339627,126.753444
부천시,상동,교습소,로제타스톤반달마을영어교습소,보습,경기도 부천시 상동 399번지 2층 202호,경기도 부천시 부일로191번길 35,37.4900638,126.7502431
부천시,상동,교습소,이투수학교습소,보습,경기도 부천시 상동 523-11번지 늘푸른 상가 301호 일부,경기도 부천시 도약로 33,37.5125406,126.7531081
부천시,상동,교습소,파레토수학교습소,보습,경기도 부천시 상동 415번지 사랑마을 상가동 305호,경기도 부천시 부흥로 152,37.49584612,126.7578227
부천시,상동,교습소,라일락해법수학교습소,보습,경기도 부천시 상동 525-3번지 라일락마을 205호,경기도 부천시 도약로 28,37.51111703,126.7531016
부천시,상동,교습소,PLAY HANDS(플레이핸즈)미술교습소,미술,경기도 부천시 상동 296-9번지 1층 우측,경기도 부천시 석천로 34,37.49029217,126.7603285
부천시,상동,교습소,해법중국어상동교습소,실용외국어(유아/초·중·고),경기도 부천시 상동 536-4번지 한솔프라자 5층 502호,경기도 부천시 송내대로265번길 59,37.50709406,126.7552186
부천시,상동,교습소,솔샘피아노교습소,음악,경기도 부천시 상동 393번지 한아름마을 상가동 207호,경기도 부천시 부흥로 100,37.49559156,126.7524409
부천시,상동,학교교과교습학원,아람로지카독서실,독서실(유아/초·중·고),경기도 부천시 상동 544-11번지 새롬프라자15차 702호,"경기도 부천시 상동로 69, 702호 (상동)",37.50367292,126.7521877
부천시,상동,학교교과교습학원,지능보습학원,보습,"경기도 부천시 상동 400번지 중동다모아쇼핑타운 501호,503,505호","경기도 부천시 원미구 상일로 82 중동다모아쇼핑타운 501호,503,505호",37.49123788,126.7515508
부천시,상동,학교교과교습학원,써밋보습학원,보습,경기도 부천시 상동 523-3번지 대동프라자 4층 402호,"경기도 부천시 도약로 25, 4층 402호 (상동)",37.51272662,126.7516032
부천시,상동,학교교과교습학원,오르다샘앤클래스상동보습학원,보습,경기도 부천시 상동 536-2번지 월드컵타운 502호,"경기도 부천시 원미구 송내대로265번길 67, 502호 (상동)",37.50717415,126.7547433
부천시,상동,학교교과교습학원,연세스트링음악학원,음악,경기도 부천시 상동 533-3번지 아트프라자 6층 605호,경기도 부천시 원미구 상동로117번길 49 아트프라자 6층 605호 (상동),37.5076517,126.7505005
